Game,Opponent,PlayerA_Score,PlayerB_Score,Cumulative_Score,CCs,DDs,Winner
24751,UCBPlayer,84,224,308,0,64,UCBPlayer
24752,UCBPlayer,146,251,397,32,45,UCBPlayer
24753,UCBPlayer,89,234,323,3,60,UCBPlayer
24754,UCBPlayer,138,243,381,28,49,UCBPlayer
24755,UCBPlayer,97,242,339,7,56,UCBPlayer
24756,UCBPlayer,130,235,365,24,53,UCBPlayer
24757,UCBPlayer,105,250,355,11,52,UCBPlayer
24758,UCBPlayer,122,227,349,20,57,UCBPlayer
24759,UCBPlayer,109,259,368,15,49,UCBPlayer
24760,UCBPlayer,118,218,336,16,60,UCBPlayer
24761,UCBPlayer,117,267,384,19,45,UCBPlayer
24762,UCBPlayer,110,210,320,12,64,UCBPlayer
24763,UCBPlayer,126,271,397,23,42,UCBPlayer
24764,UCBPlayer,105,210,315,10,65,UCBPlayer
24765,UCBPlayer,130,275,405,25,40,UCBPlayer
24766,UCBPlayer,105,210,315,10,65,UCBPlayer
24767,UCBPlayer,130,275,405,25,40,UCBPlayer
24768,UCBPlayer,106,206,312,10,66,UCBPlayer
24769,UCBPlayer,130,275,405,25,40,UCBPlayer
24770,UCBPlayer,105,210,315,10,65,UCBPlayer
24771,UCBPlayer,131,271,402,25,41,UCBPlayer
24772,UCBPlayer,105,210,315,10,65,UCBPlayer
24773,UCBPlayer,130,275,405,25,40,UCBPlayer
24774,UCBPlayer,105,210,315,10,65,UCBPlayer
24775,UCBPlayer,130,275,405,25,40,UCBPlayer
24776,UCBPlayer,103,203,306,10,68,UCBPlayer
24777,UCBPlayer,128,283,411,25,38,UCBPlayer
24778,UCBPlayer,111,186,297,10,71,UCBPlayer
24779,UCBPlayer,124,299,423,25,34,UCBPlayer
24780,UCBPlayer,115,170,285,10,75,UCBPlayer
24781,UCBPlayer,120,315,435,25,30,UCBPlayer
24782,UCBPlayer,119,154,273,10,79,UCBPlayer
24783,UCBPlayer,112,332,444,25,27,UCBPlayer
24784,UCBPlayer,127,137,264,10,82,UCBPlayer
24785,UCBPlayer,104,349,453,25,24,UCBPlayer
24786,UCBPlayer,126,126,252,7,85,Tie
24787,UCBPlayer,111,351,462,28,22,UCBPlayer
24788,UCBPlayer,116,126,242,3,87,UCBPlayer
24789,UCBPlayer,122,347,469,32,21,UCBPlayer
24790,UCBPlayer,107,132,239,0,87,UCBPlayer
24791,UCBPlayer,132,337,469,35,22,UCBPlayer
24792,UCBPlayer,103,148,251,0,83,UCBPlayer
24793,UCBPlayer,136,321,457,35,26,UCBPlayer
24794,UCBPlayer,99,164,263,0,79,UCBPlayer
24795,UCBPlayer,140,305,445,35,30,UCBPlayer
24796,UCBPlayer,95,180,275,0,75,UCBPlayer
24797,UCBPlayer,144,289,433,35,34,UCBPlayer
24798,UCBPlayer,91,196,287,0,71,UCBPlayer
24799,UCBPlayer,148,273,421,35,38,UCBPlayer
24800,UCBPlayer,87,212,299,0,67,UCBPlayer
24801,UCBPlayer,152,257,409,35,42,UCBPlayer
24802,UCBPlayer,84,224,308,0,64,UCBPlayer
24803,UCBPlayer,146,251,397,32,45,UCBPlayer
24804,UCBPlayer,89,234,323,3,60,UCBPlayer
24805,UCBPlayer,138,243,381,28,49,UCBPlayer
24806,UCBPlayer,97,242,339,7,56,UCBPlayer
24807,UCBPlayer,130,235,365,24,53,UCBPlayer
24808,UCBPlayer,105,250,355,11,52,UCBPlayer
24809,UCBPlayer,122,227,349,20,57,UCBPlayer
24810,UCBPlayer,109,259,368,15,49,UCBPlayer
24811,UCBPlayer,118,218,336,16,60,UCBPlayer
24812,UCBPlayer,117,267,384,19,45,UCBPlayer
24813,UCBPlayer,110,210,320,12,64,UCBPlayer
24814,UCBPlayer,126,271,397,23,42,UCBPlayer
24815,UCBPlayer,105,210,315,10,65,UCBPlayer
24816,UCBPlayer,130,275,405,25,40,UCBPlayer
24817,UCBPlayer,105,210,315,10,65,UCBPlayer
24818,UCBPlayer,130,275,405,25,40,UCBPlayer
24819,UCBPlayer,106,206,312,10,66,UCBPlayer
24820,UCBPlayer,130,275,405,25,40,UCBPlayer
24821,UCBPlayer,105,210,315,10,65,UCBPlayer
24822,UCBPlayer,131,271,402,25,41,UCBPlayer
24823,UCBPlayer,105,210,315,10,65,UCBPlayer
24824,UCBPlayer,130,275,405,25,40,UCBPlayer
24825,UCBPlayer,105,210,315,10,65,UCBPlayer
24826,UCBPlayer,130,275,405,25,40,UCBPlayer
24827,UCBPlayer,103,203,306,10,68,UCBPlayer
24828,UCBPlayer,128,283,411,25,38,UCBPlayer
24829,UCBPlayer,111,186,297,10,71,UCBPlayer
24830,UCBPlayer,124,299,423,25,34,UCBPlayer
24831,UCBPlayer,115,170,285,10,75,UCBPlayer
24832,UCBPlayer,120,315,435,25,30,UCBPlayer
24833,UCBPlayer,119,154,273,10,79,UCBPlayer
24834,UCBPlayer,112,332,444,25,27,UCBPlayer
24835,UCBPlayer,127,137,264,10,82,UCBPlayer
24836,UCBPlayer,104,349,453,25,24,UCBPlayer
24837,UCBPlayer,126,126,252,7,85,Tie
24838,UCBPlayer,111,351,462,28,22,UCBPlayer
24839,UCBPlayer,116,126,242,3,87,UCBPlayer
24840,UCBPlayer,122,347,469,32,21,UCBPlayer
24841,UCBPlayer,107,132,239,0,87,UCBPlayer
24842,UCBPlayer,132,337,469,35,22,UCBPlayer
24843,UCBPlayer,103,148,251,0,83,UCBPlayer
24844,UCBPlayer,136,321,457,35,26,UCBPlayer
24845,UCBPlayer,99,164,263,0,79,UCBPlayer
24846,UCBPlayer,140,305,445,35,30,UCBPlayer
24847,UCBPlayer,95,180,275,0,75,UCBPlayer
24848,UCBPlayer,144,289,433,35,34,UCBPlayer
24849,UCBPlayer,91,196,287,0,71,UCBPlayer
24850,UCBPlayer,148,273,421,35,38,UCBPlayer
24851,UCBPlayer,87,212,299,0,67,UCBPlayer
24852,UCBPlayer,152,257,409,35,42,UCBPlayer
24853,UCBPlayer,84,224,308,0,64,UCBPlayer
24854,UCBPlayer,146,251,397,32,45,UCBPlayer
24855,UCBPlayer,89,234,323,3,60,UCBPlayer
24856,UCBPlayer,138,243,381,28,49,UCBPlayer
24857,UCBPlayer,97,242,339,7,56,UCBPlayer
24858,UCBPlayer,130,235,365,24,53,UCBPlayer
24859,UCBPlayer,105,250,355,11,52,UCBPlayer
24860,UCBPlayer,122,227,349,20,57,UCBPlayer
24861,UCBPlayer,109,259,368,15,49,UCBPlayer
24862,UCBPlayer,118,218,336,16,60,UCBPlayer
24863,UCBPlayer,117,267,384,19,45,UCBPlayer
24864,UCBPlayer,110,210,320,12,64,UCBPlayer
24865,UCBPlayer,126,271,397,23,42,UCBPlayer
24866,UCBPlayer,105,210,315,10,65,UCBPlayer
24867,UCBPlayer,130,275,405,25,40,UCBPlayer
24868,UCBPlayer,105,210,315,10,65,UCBPlayer
24869,UCBPlayer,130,275,405,25,40,UCBPlayer
24870,UCBPlayer,106,206,312,10,66,UCBPlayer
24871,UCBPlayer,130,275,405,25,40,UCBPlayer
24872,UCBPlayer,105,210,315,10,65,UCBPlayer
24873,UCBPlayer,131,271,402,25,41,UCBPlayer
24874,UCBPlayer,105,210,315,10,65,UCBPlayer
24875,UCBPlayer,130,275,405,25,40,UCBPlayer
24876,UCBPlayer,105,210,315,10,65,UCBPlayer
24877,UCBPlayer,130,275,405,25,40,UCBPlayer
24878,UCBPlayer,103,203,306,10,68,UCBPlayer
24879,UCBPlayer,128,283,411,25,38,UCBPlayer
24880,UCBPlayer,111,186,297,10,71,UCBPlayer
24881,UCBPlayer,124,299,423,25,34,UCBPlayer
24882,UCBPlayer,115,170,285,10,75,UCBPlayer
24883,UCBPlayer,120,315,435,25,30,UCBPlayer
24884,UCBPlayer,119,154,273,10,79,UCBPlayer
24885,UCBPlayer,112,332,444,25,27,UCBPlayer
24886,UCBPlayer,127,137,264,10,82,UCBPlayer
24887,UCBPlayer,104,349,453,25,24,UCBPlayer
24888,UCBPlayer,126,126,252,7,85,Tie
24889,UCBPlayer,111,351,462,28,22,UCBPlayer
24890,UCBPlayer,116,126,242,3,87,UCBPlayer
24891,UCBPlayer,122,347,469,32,21,UCBPlayer
24892,UCBPlayer,107,132,239,0,87,UCBPlayer
24893,UCBPlayer,132,337,469,35,22,UCBPlayer
24894,UCBPlayer,103,148,251,0,83,UCBPlayer
24895,UCBPlayer,136,321,457,35,26,UCBPlayer
24896,UCBPlayer,99,164,263,0,79,UCBPlayer
24897,UCBPlayer,140,305,445,35,30,UCBPlayer
24898,UCBPlayer,95,180,275,0,75,UCBPlayer
24899,UCBPlayer,144,289,433,35,34,UCBPlayer
24900,UCBPlayer,91,196,287,0,71,UCBPlayer
24901,UCBPlayer,148,273,421,35,38,UCBPlayer
24902,UCBPlayer,87,212,299,0,67,UCBPlayer
24903,UCBPlayer,152,257,409,35,42,UCBPlayer
24904,UCBPlayer,84,224,308,0,64,UCBPlayer
24905,UCBPlayer,146,251,397,32,45,UCBPlayer
24906,UCBPlayer,89,234,323,3,60,UCBPlayer
24907,UCBPlayer,138,243,381,28,49,UCBPlayer
24908,UCBPlayer,97,242,339,7,56,UCBPlayer
24909,UCBPlayer,130,235,365,24,53,UCBPlayer
24910,UCBPlayer,105,250,355,11,52,UCBPlayer
24911,UCBPlayer,122,227,349,20,57,UCBPlayer
24912,UCBPlayer,109,259,368,15,49,UCBPlayer
24913,UCBPlayer,118,218,336,16,60,UCBPlayer
24914,UCBPlayer,117,267,384,19,45,UCBPlayer
24915,UCBPlayer,110,210,320,12,64,UCBPlayer
24916,UCBPlayer,126,271,397,23,42,UCBPlayer
24917,UCBPlayer,105,210,315,10,65,UCBPlayer
24918,UCBPlayer,130,275,405,25,40,UCBPlayer
24919,UCBPlayer,105,210,315,10,65,UCBPlayer
24920,UCBPlayer,130,275,405,25,40,UCBPlayer
24921,UCBPlayer,106,206,312,10,66,UCBPlayer
24922,UCBPlayer,130,275,405,25,40,UCBPlayer
24923,UCBPlayer,105,210,315,10,65,UCBPlayer
24924,UCBPlayer,131,271,402,25,41,UCBPlayer
24925,UCBPlayer,105,210,315,10,65,UCBPlayer
24926,UCBPlayer,130,275,405,25,40,UCBPlayer
24927,UCBPlayer,105,210,315,10,65,UCBPlayer
24928,UCBPlayer,130,275,405,25,40,UCBPlayer
24929,UCBPlayer,103,203,306,10,68,UCBPlayer
24930,UCBPlayer,128,283,411,25,38,UCBPlayer
24931,UCBPlayer,111,186,297,10,71,UCBPlayer
24932,UCBPlayer,124,299,423,25,34,UCBPlayer
24933,UCBPlayer,115,170,285,10,75,UCBPlayer
24934,UCBPlayer,120,315,435,25,30,UCBPlayer
24935,UCBPlayer,119,154,273,10,79,UCBPlayer
24936,UCBPlayer,112,332,444,25,27,UCBPlayer
24937,UCBPlayer,127,137,264,10,82,UCBPlayer
24938,UCBPlayer,104,349,453,25,24,UCBPlayer
24939,UCBPlayer,126,126,252,7,85,Tie
24940,UCBPlayer,111,351,462,28,22,UCBPlayer
24941,UCBPlayer,116,126,242,3,87,UCBPlayer
24942,UCBPlayer,122,347,469,32,21,UCBPlayer
24943,UCBPlayer,107,132,239,0,87,UCBPlayer
24944,UCBPlayer,132,337,469,35,22,UCBPlayer
24945,UCBPlayer,103,148,251,0,83,UCBPlayer
24946,UCBPlayer,136,321,457,35,26,UCBPlayer
24947,UCBPlayer,99,164,263,0,79,UCBPlayer
24948,UCBPlayer,140,305,445,35,30,UCBPlayer
24949,UCBPlayer,95,180,275,0,75,UCBPlayer
24950,UCBPlayer,144,289,433,35,34,UCBPlayer
24951,UCBPlayer,91,196,287,0,71,UCBPlayer
24952,UCBPlayer,148,273,421,35,38,UCBPlayer
24953,UCBPlayer,87,212,299,0,67,UCBPlayer
24954,UCBPlayer,152,257,409,35,42,UCBPlayer
24955,UCBPlayer,84,224,308,0,64,UCBPlayer
24956,UCBPlayer,146,251,397,32,45,UCBPlayer
24957,UCBPlayer,89,234,323,3,60,UCBPlayer
24958,UCBPlayer,138,243,381,28,49,UCBPlayer
24959,UCBPlayer,97,242,339,7,56,UCBPlayer
24960,UCBPlayer,130,235,365,24,53,UCBPlayer
24961,UCBPlayer,105,250,355,11,52,UCBPlayer
24962,UCBPlayer,122,227,349,20,57,UCBPlayer
24963,UCBPlayer,109,259,368,15,49,UCBPlayer
24964,UCBPlayer,118,218,336,16,60,UCBPlayer
24965,UCBPlayer,117,267,384,19,45,UCBPlayer
24966,UCBPlayer,110,210,320,12,64,UCBPlayer
24967,UCBPlayer,126,271,397,23,42,UCBPlayer
24968,UCBPlayer,105,210,315,10,65,UCBPlayer
24969,UCBPlayer,130,275,405,25,40,UCBPlayer
24970,UCBPlayer,105,210,315,10,65,UCBPlayer
24971,UCBPlayer,130,275,405,25,40,UCBPlayer
24972,UCBPlayer,106,206,312,10,66,UCBPlayer
24973,UCBPlayer,130,275,405,25,40,UCBPlayer
24974,UCBPlayer,105,210,315,10,65,UCBPlayer
24975,UCBPlayer,131,271,402,25,41,UCBPlayer
24976,UCBPlayer,105,210,315,10,65,UCBPlayer
24977,UCBPlayer,130,275,405,25,40,UCBPlayer
24978,UCBPlayer,105,210,315,10,65,UCBPlayer
24979,UCBPlayer,130,275,405,25,40,UCBPlayer
24980,UCBPlayer,103,203,306,10,68,UCBPlayer
24981,UCBPlayer,128,283,411,25,38,UCBPlayer
24982,UCBPlayer,111,186,297,10,71,UCBPlayer
24983,UCBPlayer,124,299,423,25,34,UCBPlayer
24984,UCBPlayer,115,170,285,10,75,UCBPlayer
24985,UCBPlayer,120,315,435,25,30,UCBPlayer
24986,UCBPlayer,119,154,273,10,79,UCBPlayer
24987,UCBPlayer,112,332,444,25,27,UCBPlayer
24988,UCBPlayer,127,137,264,10,82,UCBPlayer
24989,UCBPlayer,104,349,453,25,24,UCBPlayer
24990,UCBPlayer,126,126,252,7,85,Tie
24991,UCBPlayer,111,351,462,28,22,UCBPlayer
24992,UCBPlayer,116,126,242,3,87,UCBPlayer
24993,UCBPlayer,122,347,469,32,21,UCBPlayer
24994,UCBPlayer,107,132,239,0,87,UCBPlayer
24995,UCBPlayer,132,337,469,35,22,UCBPlayer
24996,UCBPlayer,103,148,251,0,83,UCBPlayer
24997,UCBPlayer,136,321,457,35,26,UCBPlayer
24998,UCBPlayer,99,164,263,0,79,UCBPlayer
24999,UCBPlayer,140,305,445,35,30,UCBPlayer
25000,UCBPlayer,95,180,275,0,75,UCBPlayer
25001,UCBPlayer,144,289,433,35,34,UCBPlayer
25002,UCBPlayer,91,196,287,0,71,UCBPlayer
25003,UCBPlayer,148,273,421,35,38,UCBPlayer
25004,UCBPlayer,87,212,299,0,67,UCBPlayer
25005,UCBPlayer,152,257,409,35,42,UCBPlayer
25006,UCBPlayer,84,224,308,0,64,UCBPlayer
25007,UCBPlayer,146,251,397,32,45,UCBPlayer
25008,UCBPlayer,89,234,323,3,60,UCBPlayer
25009,UCBPlayer,138,243,381,28,49,UCBPlayer
25010,UCBPlayer,97,242,339,7,56,UCBPlayer
25011,UCBPlayer,130,235,365,24,53,UCBPlayer
25012,UCBPlayer,105,250,355,11,52,UCBPlayer
25013,UCBPlayer,122,227,349,20,57,UCBPlayer
25014,UCBPlayer,109,259,368,15,49,UCBPlayer
25015,UCBPlayer,118,218,336,16,60,UCBPlayer
25016,UCBPlayer,117,267,384,19,45,UCBPlayer
25017,UCBPlayer,110,210,320,12,64,UCBPlayer
25018,UCBPlayer,126,271,397,23,42,UCBPlayer
25019,UCBPlayer,105,210,315,10,65,UCBPlayer
25020,UCBPlayer,130,275,405,25,40,UCBPlayer
25021,UCBPlayer,105,210,315,10,65,UCBPlayer
25022,UCBPlayer,130,275,405,25,40,UCBPlayer
25023,UCBPlayer,106,206,312,10,66,UCBPlayer
25024,UCBPlayer,130,275,405,25,40,UCBPlayer
25025,UCBPlayer,105,210,315,10,65,UCBPlayer
25026,UCBPlayer,131,271,402,25,41,UCBPlayer
25027,UCBPlayer,105,210,315,10,65,UCBPlayer
25028,UCBPlayer,130,275,405,25,40,UCBPlayer
25029,UCBPlayer,105,210,315,10,65,UCBPlayer
25030,UCBPlayer,130,275,405,25,40,UCBPlayer
25031,UCBPlayer,103,203,306,10,68,UCBPlayer
25032,UCBPlayer,128,283,411,25,38,UCBPlayer
25033,UCBPlayer,111,186,297,10,71,UCBPlayer
25034,UCBPlayer,124,299,423,25,34,UCBPlayer
25035,UCBPlayer,115,170,285,10,75,UCBPlayer
25036,UCBPlayer,120,315,435,25,30,UCBPlayer
25037,UCBPlayer,119,154,273,10,79,UCBPlayer
25038,UCBPlayer,112,332,444,25,27,UCBPlayer
25039,UCBPlayer,127,137,264,10,82,UCBPlayer
25040,UCBPlayer,104,349,453,25,24,UCBPlayer
25041,UCBPlayer,126,126,252,7,85,Tie
25042,UCBPlayer,111,351,462,28,22,UCBPlayer
25043,UCBPlayer,116,126,242,3,87,UCBPlayer
25044,UCBPlayer,122,347,469,32,21,UCBPlayer
25045,UCBPlayer,107,132,239,0,87,UCBPlayer
25046,UCBPlayer,132,337,469,35,22,UCBPlayer
25047,UCBPlayer,103,148,251,0,83,UCBPlayer
25048,UCBPlayer,136,321,457,35,26,UCBPlayer
25049,UCBPlayer,99,164,263,0,79,UCBPlayer
25050,UCBPlayer,140,305,445,35,30,UCBPlayer
25051,UCBPlayer,95,180,275,0,75,UCBPlayer
25052,UCBPlayer,144,289,433,35,34,UCBPlayer
25053,UCBPlayer,91,196,287,0,71,UCBPlayer
25054,UCBPlayer,148,273,421,35,38,UCBPlayer
25055,UCBPlayer,87,212,299,0,67,UCBPlayer
25056,UCBPlayer,152,257,409,35,42,UCBPlayer
25057,UCBPlayer,84,224,308,0,64,UCBPlayer
25058,UCBPlayer,146,251,397,32,45,UCBPlayer
25059,UCBPlayer,89,234,323,3,60,UCBPlayer
25060,UCBPlayer,138,243,381,28,49,UCBPlayer
25061,UCBPlayer,97,242,339,7,56,UCBPlayer
25062,UCBPlayer,130,235,365,24,53,UCBPlayer
25063,UCBPlayer,105,250,355,11,52,UCBPlayer
25064,UCBPlayer,122,227,349,20,57,UCBPlayer
25065,UCBPlayer,109,259,368,15,49,UCBPlayer
25066,UCBPlayer,118,218,336,16,60,UCBPlayer
25067,UCBPlayer,117,267,384,19,45,UCBPlayer
25068,UCBPlayer,110,210,320,12,64,UCBPlayer
25069,UCBPlayer,126,271,397,23,42,UCBPlayer
25070,UCBPlayer,105,210,315,10,65,UCBPlayer
25071,UCBPlayer,130,275,405,25,40,UCBPlayer
25072,UCBPlayer,105,210,315,10,65,UCBPlayer
25073,UCBPlayer,130,275,405,25,40,UCBPlayer
25074,UCBPlayer,106,206,312,10,66,UCBPlayer
25075,UCBPlayer,130,275,405,25,40,UCBPlayer
25076,UCBPlayer,105,210,315,10,65,UCBPlayer
25077,UCBPlayer,131,271,402,25,41,UCBPlayer
25078,UCBPlayer,105,210,315,10,65,UCBPlayer
25079,UCBPlayer,130,275,405,25,40,UCBPlayer
25080,UCBPlayer,105,210,315,10,65,UCBPlayer
25081,UCBPlayer,130,275,405,25,40,UCBPlayer
25082,UCBPlayer,103,203,306,10,68,UCBPlayer
25083,UCBPlayer,128,283,411,25,38,UCBPlayer
25084,UCBPlayer,111,186,297,10,71,UCBPlayer
25085,UCBPlayer,124,299,423,25,34,UCBPlayer
25086,UCBPlayer,115,170,285,10,75,UCBPlayer
25087,UCBPlayer,120,315,435,25,30,UCBPlayer
25088,UCBPlayer,119,154,273,10,79,UCBPlayer
25089,UCBPlayer,112,332,444,25,27,UCBPlayer
25090,UCBPlayer,127,137,264,10,82,UCBPlayer
25091,UCBPlayer,104,349,453,25,24,UCBPlayer
25092,UCBPlayer,126,126,252,7,85,Tie
25093,UCBPlayer,111,351,462,28,22,UCBPlayer
25094,UCBPlayer,116,126,242,3,87,UCBPlayer
25095,UCBPlayer,122,347,469,32,21,UCBPlayer
25096,UCBPlayer,107,132,239,0,87,UCBPlayer
25097,UCBPlayer,132,337,469,35,22,UCBPlayer
25098,UCBPlayer,103,148,251,0,83,UCBPlayer
25099,UCBPlayer,136,321,457,35,26,UCBPlayer
25100,UCBPlayer,99,164,263,0,79,UCBPlayer
25101,UCBPlayer,140,305,445,35,30,UCBPlayer
25102,UCBPlayer,95,180,275,0,75,UCBPlayer
25103,UCBPlayer,144,289,433,35,34,UCBPlayer
25104,UCBPlayer,91,196,287,0,71,UCBPlayer
25105,UCBPlayer,148,273,421,35,38,UCBPlayer
25106,UCBPlayer,87,212,299,0,67,UCBPlayer
25107,UCBPlayer,152,257,409,35,42,UCBPlayer
25108,UCBPlayer,84,224,308,0,64,UCBPlayer
25109,UCBPlayer,146,251,397,32,45,UCBPlayer
25110,UCBPlayer,89,234,323,3,60,UCBPlayer
25111,UCBPlayer,138,243,381,28,49,UCBPlayer
25112,UCBPlayer,97,242,339,7,56,UCBPlayer
25113,UCBPlayer,130,235,365,24,53,UCBPlayer
25114,UCBPlayer,105,250,355,11,52,UCBPlayer
25115,UCBPlayer,122,227,349,20,57,UCBPlayer
25116,UCBPlayer,109,259,368,15,49,UCBPlayer
25117,UCBPlayer,118,218,336,16,60,UCBPlayer
25118,UCBPlayer,117,267,384,19,45,UCBPlayer
25119,UCBPlayer,110,210,320,12,64,UCBPlayer
25120,UCBPlayer,126,271,397,23,42,UCBPlayer
25121,UCBPlayer,105,210,315,10,65,UCBPlayer
25122,UCBPlayer,130,275,405,25,40,UCBPlayer
25123,UCBPlayer,105,210,315,10,65,UCBPlayer
25124,UCBPlayer,130,275,405,25,40,UCBPlayer
25125,UCBPlayer,106,206,312,10,66,UCBPlayer
25126,UCBPlayer,130,275,405,25,40,UCBPlayer
25127,UCBPlayer,105,210,315,10,65,UCBPlayer
25128,UCBPlayer,131,271,402,25,41,UCBPlayer
25129,UCBPlayer,105,210,315,10,65,UCBPlayer
25130,UCBPlayer,130,275,405,25,40,UCBPlayer
25131,UCBPlayer,105,210,315,10,65,UCBPlayer
25132,UCBPlayer,130,275,405,25,40,UCBPlayer
25133,UCBPlayer,103,203,306,10,68,UCBPlayer
25134,UCBPlayer,128,283,411,25,38,UCBPlayer
25135,UCBPlayer,111,186,297,10,71,UCBPlayer
25136,UCBPlayer,124,299,423,25,34,UCBPlayer
25137,UCBPlayer,115,170,285,10,75,UCBPlayer
25138,UCBPlayer,120,315,435,25,30,UCBPlayer
25139,UCBPlayer,119,154,273,10,79,UCBPlayer
25140,UCBPlayer,112,332,444,25,27,UCBPlayer
25141,UCBPlayer,127,137,264,10,82,UCBPlayer
25142,UCBPlayer,104,349,453,25,24,UCBPlayer
25143,UCBPlayer,126,126,252,7,85,Tie
25144,UCBPlayer,111,351,462,28,22,UCBPlayer
25145,UCBPlayer,116,126,242,3,87,UCBPlayer
25146,UCBPlayer,122,347,469,32,21,UCBPlayer
25147,UCBPlayer,107,132,239,0,87,UCBPlayer
25148,UCBPlayer,132,337,469,35,22,UCBPlayer
25149,UCBPlayer,103,148,251,0,83,UCBPlayer
25150,UCBPlayer,136,321,457,35,26,UCBPlayer
25151,UCBPlayer,99,164,263,0,79,UCBPlayer
25152,UCBPlayer,140,305,445,35,30,UCBPlayer
25153,UCBPlayer,95,180,275,0,75,UCBPlayer
25154,UCBPlayer,144,289,433,35,34,UCBPlayer
25155,UCBPlayer,91,196,287,0,71,UCBPlayer
25156,UCBPlayer,148,273,421,35,38,UCBPlayer
25157,UCBPlayer,87,212,299,0,67,UCBPlayer
25158,UCBPlayer,152,257,409,35,42,UCBPlayer
25159,UCBPlayer,84,224,308,0,64,UCBPlayer
25160,UCBPlayer,146,251,397,32,45,UCBPlayer
25161,UCBPlayer,89,234,323,3,60,UCBPlayer
25162,UCBPlayer,138,243,381,28,49,UCBPlayer
25163,UCBPlayer,97,242,339,7,56,UCBPlayer
25164,UCBPlayer,130,235,365,24,53,UCBPlayer
25165,UCBPlayer,105,250,355,11,52,UCBPlayer
25166,UCBPlayer,122,227,349,20,57,UCBPlayer
25167,UCBPlayer,109,259,368,15,49,UCBPlayer
25168,UCBPlayer,118,218,336,16,60,UCBPlayer
25169,UCBPlayer,117,267,384,19,45,UCBPlayer
25170,UCBPlayer,110,210,320,12,64,UCBPlayer
25171,UCBPlayer,126,271,397,23,42,UCBPlayer
25172,UCBPlayer,105,210,315,10,65,UCBPlayer
25173,UCBPlayer,130,275,405,25,40,UCBPlayer
25174,UCBPlayer,105,210,315,10,65,UCBPlayer
25175,UCBPlayer,130,275,405,25,40,UCBPlayer
25176,UCBPlayer,106,206,312,10,66,UCBPlayer
25177,UCBPlayer,130,275,405,25,40,UCBPlayer
25178,UCBPlayer,105,210,315,10,65,UCBPlayer
25179,UCBPlayer,131,271,402,25,41,UCBPlayer
25180,UCBPlayer,105,210,315,10,65,UCBPlayer
25181,UCBPlayer,130,275,405,25,40,UCBPlayer
25182,UCBPlayer,105,210,315,10,65,UCBPlayer
25183,UCBPlayer,130,275,405,25,40,UCBPlayer
25184,UCBPlayer,103,203,306,10,68,UCBPlayer
25185,UCBPlayer,128,283,411,25,38,UCBPlayer
25186,UCBPlayer,111,186,297,10,71,UCBPlayer
25187,UCBPlayer,124,299,423,25,34,UCBPlayer
25188,UCBPlayer,115,170,285,10,75,UCBPlayer
25189,UCBPlayer,120,315,435,25,30,UCBPlayer
25190,UCBPlayer,119,154,273,10,79,UCBPlayer
25191,UCBPlayer,112,332,444,25,27,UCBPlayer
25192,UCBPlayer,127,137,264,10,82,UCBPlayer
25193,UCBPlayer,104,349,453,25,24,UCBPlayer
25194,UCBPlayer,126,126,252,7,85,Tie
25195,UCBPlayer,111,351,462,28,22,UCBPlayer
25196,UCBPlayer,116,126,242,3,87,UCBPlayer
25197,UCBPlayer,122,347,469,32,21,UCBPlayer
25198,UCBPlayer,107,132,239,0,87,UCBPlayer
25199,UCBPlayer,132,337,469,35,22,UCBPlayer
25200,UCBPlayer,103,148,251,0,83,UCBPlayer
25201,UCBPlayer,136,321,457,35,26,UCBPlayer
25202,UCBPlayer,99,164,263,0,79,UCBPlayer
25203,UCBPlayer,140,305,445,35,30,UCBPlayer
25204,UCBPlayer,95,180,275,0,75,UCBPlayer
25205,UCBPlayer,144,289,433,35,34,UCBPlayer
25206,UCBPlayer,91,196,287,0,71,UCBPlayer
25207,UCBPlayer,148,273,421,35,38,UCBPlayer
25208,UCBPlayer,87,212,299,0,67,UCBPlayer
25209,UCBPlayer,152,257,409,35,42,UCBPlayer
25210,UCBPlayer,84,224,308,0,64,UCBPlayer
25211,UCBPlayer,146,251,397,32,45,UCBPlayer
25212,UCBPlayer,89,234,323,3,60,UCBPlayer
25213,UCBPlayer,138,243,381,28,49,UCBPlayer
25214,UCBPlayer,97,242,339,7,56,UCBPlayer
25215,UCBPlayer,130,235,365,24,53,UCBPlayer
25216,UCBPlayer,105,250,355,11,52,UCBPlayer
25217,UCBPlayer,122,227,349,20,57,UCBPlayer
25218,UCBPlayer,109,259,368,15,49,UCBPlayer
25219,UCBPlayer,118,218,336,16,60,UCBPlayer
25220,UCBPlayer,117,267,384,19,45,UCBPlayer
25221,UCBPlayer,110,210,320,12,64,UCBPlayer
25222,UCBPlayer,126,271,397,23,42,UCBPlayer
25223,UCBPlayer,105,210,315,10,65,UCBPlayer
25224,UCBPlayer,130,275,405,25,40,UCBPlayer
25225,UCBPlayer,105,210,315,10,65,UCBPlayer
25226,UCBPlayer,130,275,405,25,40,UCBPlayer
25227,UCBPlayer,106,206,312,10,66,UCBPlayer
25228,UCBPlayer,130,275,405,25,40,UCBPlayer
25229,UCBPlayer,105,210,315,10,65,UCBPlayer
25230,UCBPlayer,131,271,402,25,41,UCBPlayer
25231,UCBPlayer,105,210,315,10,65,UCBPlayer
25232,UCBPlayer,130,275,405,25,40,UCBPlayer
